"V1","trimed_address","lon","lat","id_name","Acceptance","Accessibility","Annual meeting","Asking price","Back garden","Balcony/roof garden","Bathroom facilities","Building insurance","Building type","CH boiler","Capacity","Construction period","Energy label","Exterior space attached to the building","External storage space","Facilities","Front garden","Garden","Garden location","HILLEGERSBERG C 6550","Heating","Hot water","Insulation","Kind of house","Listed since","Living area","Located at","Location","Maintenance plan","Number of bath rooms","Number of residential layers (stories)","Number of rooms","OVERSCHIE B 7259","Original asking price","Other space inside the building","Patio/atrium","Periodic contribution","Plot size","Provisional energy label","Quality marks","ROTTERDAM S 4556","Registration with KvK","Reserve fund present","Service charges","Shed / storage","Specific","Status","Sun terrace","Type apartment","Type of garage","Type of parking facilities","Type of property","Type of roof","VVE (Owners Association) contribution","Volume in cubic meters","Year of construction","ROTTERDAM C 6538"
NA,"Van Vollenhovenstraat 3 1.29 3016 BE Rotterdam",4.476585,51.9103083,"/en/koop/rotterdam/appartement-86913070-van-vollenhovenstraat-3-129/",NA,NA,NA,"€ 359,000 v.o.n.",NA,NA,NA,NA,"Resale property",NA,NA,NA,"Not required",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February 17, 2018",NA,NA,NA,NA,NA,NA,"1 room (1 bedroom)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upstairs apartment (apartment)",NA,NA,NA,NA,NA,"224 m³","2018",NA
NA,"Van Vollenhovenstraat 3 3.97 3016 BE Rotterdam",4.476585,51.9103083,"/en/koop/rotterdam/appartement-86913079-van-vollenhovenstraat-3-397/",NA,NA,NA,"€ 357,500 v.o.n.",NA,NA,NA,NA,"Resale property",NA,NA,NA,"Not required",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February 17, 2018",NA,NA,NA,NA,NA,NA,"1 room (1 bedroom)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upstairs apartment (apartment)",NA,NA,NA,NA,NA,"224 m³","2018",NA
NA,"Hogenbanweg 86 D 3028 GR Rotterdam",4.4168569,51.9173693,"/en/koop/rotterdam/appartement-86913092-hogenbanweg-86-d/","Available in consultation",NA,"Yes","€ 125,000 k.k.",NA,"Balcony present","Shower and toilet","Yes","Resale property","Intergas Combi compakt HRE (gas-fired combination boiler from 2012, lease)",NA,NA,"D What does this mean?","4 m²","7 m²","Mechanical ventilation and TV via cable",NA,NA,NA,NA,"CH boiler","CH boiler","Double glazing",NA,"February 17, 2018","64 m²","4th level of residential structure","Alongside a quiet road, in residential district and sheltered location","Yes","1 bathroom","2 residential layers (stories)","4 rooms (3 bedrooms)",NA,NA,"27 m²",NA,"Yes (€ 96 per month)",NA,NA,NA,NA,"Yes","Yes",NA,"Storeroom",NA,"Available",NA,"Apartment with shared street entrance (double upstairs apartment)",NA,NA,NA,"Gable roof covered with roof tiles","€ 96 per month","316 m³","1951",NA
NA,"Maria Stuartlaan 14 3062 HG Rotterdam",4.5191543,51.9252524,"/en/koop/rotterdam/appartement-86913359-maria-stuartlaan-14/",NA,NA,NA,"€ 219,000 k.k.",NA,NA,NA,NA,"Resale property",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February 17, 2018",NA,NA,NA,NA,NA,NA,"2 rooms (1 bedroom)",NA,NA,NA,NA,NA,NA,"E What does this mean?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Apartment with shared street entrance (apartment)",NA,NA,NA,NA,NA,"243 m³","1958",NA
NA,"Graaf Balderikstraat 107 3032 HD Rotterdam",4.4833722,51.9268434,"/en/koop/rotterdam/appartement-86913537-graaf-balderikstraat-107/","Available in consultation",NA,"Yes","€ 225,000 k.k.",NA,NA,NA,"Yes","Resale property",NA,NA,NA,NA,"11 m²","7 m²",NA,NA,NA,NA,NA,"District heating",NA,"Double glazing",NA,"February 17, 2018","110 m²","3rd level of residential structure","In center","Yes",NA,"5 residential layers (stories)","4 rooms (3 bedrooms)",NA,NA,NA,NA,"Yes (€ 168 per month)",NA,"B What does this mean?",NA,NA,"Yes","Yes",NA,NA,NA,"Available",NA,"Maisonnette (apartment)",NA,NA,NA,NA,"€ 168 per month","385 m³","1981",NA
NA,"West-Varkenoordseweg 249 A 3074 HW Rotterdam",4.5173208,51.8930413,"/en/koop/rotterdam/appartement-86913564-west-varkenoordseweg-249-a/","Available in consultation",NA,"Yes","€ 175,000 k.k.",NA,NA,NA,"Yes","Resale property","Gas-fired combination boiler, in ownership",NA,NA,NA,"15 m²",NA,"Mechanical ventilation and TV via cable",NA,NA,NA,NA,"CH boiler","CH boiler","Double glazing",NA,"February 17, 2018","92 m²","2nd level of residential structure","Alongside park and alongside a quiet road","No",NA,"2 residential layers (stories)","4 rooms (3 bedrooms)",NA,NA,NA,NA,"Yes (€ 120 per month)",NA,"G What does this mean?",NA,NA,"Yes","No",NA,"Detached wooden storage",NA,"Available",NA,"Upstairs apartment (apartment)",NA,"Paid parking",NA,"Flat roof covered with asphalt roofing","€ 120 per month","295 m³","1938",NA
NA,"Joost van Geelstraat 43 B 3021 VK Rotterdam",4.4581984,51.9166157,"/en/koop/rotterdam/appartement-86913759-joost-van-geelstraat-43-b/","Available in consultation",NA,"Yes","€ 209,000 k.k.","30 m² (0,06m deep and 0,05m broad)",NA,NA,"Yes","Resale property","2016, in ownership",NA,NA,NA,"6 m²",NA,NA,NA,"Back garden","Located at the west",NA,"CH boiler","CH boiler","Double glazing",NA,"February 17, 2018","55 m²","Ground floor","Alongside a quiet road and in residential district","No","1 separate toilet","1 residential layer (story)","3 rooms (1 bedroom)",NA,NA,NA,NA,"Yes (€ 25 per month)",NA,"G What does this mean?",NA,NA,"Yes","No",NA,NA,NA,"Available",NA,"Ground-floor apartment (apartment)",NA,"Public parking",NA,NA,"€ 25 per month","237 m³","1903",NA
NA,"Van Eversdijckstraat 37 b 3083 MA Rotterdam",4.4747428,51.891424,"/en/koop/rotterdam/appartement-86913902-van-eversdijckstraat-37-b/","Available in consultation",NA,"No","€ 82,500 k.k.",NA,"Balcony present",NA,"No","Resale property",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gas heaters","Gas water heater",NA,NA,"February 17, 2018","58 m²","1st level of residential structure",NA,"No",NA,"3 residential layers (stories)","2 rooms (1 bedroom)",NA,NA,NA,NA,"No",NA,"G What does this mean?",NA,NA,"No","No",NA,NA,NA,"Available",NA,"Upstairs apartment (apartment)",NA,NA,NA,NA,NA,"145 m³","1939",NA
NA,"Alerdincksingel 84 3077 JB Rotterdam",4.56925,51.8967042,"/en/koop/rotterdam/huis-40444162-alerdincksingel-84/","Available in consultation",NA,NA,"€ 175,000 k.k.","46 m² (9,4m deep and 4,85m broad)",NA,"Shower and toilet",NA,"Resale property","2015, to rent",NA,NA,NA,NA,"10 m²","Mechanical ventilation and TV via cable, Electricity",NA,"Back garden","Located at the east accessible via the rear",NA,"CH boiler and partial floor heating","CH boiler","Double glazing","Single-family home, row house","February 16, 2018","100 m²",NA,"Alongside water, alongside a quiet road and in residential district",NA,"1 bathroom and 1 separate toilet","3 residential layers (stories)","5 rooms (4 bedrooms)",NA,NA,NA,NA,NA,"107 m²","C What does this mean?",NA,NA,NA,NA,NA,"Detached wooden storage",NA,"Available",NA,NA,NA,"Public parking",NA,"Combination roof covered with roof tiles and asphalt roofing",NA,"290 m³","1984",NA
NA,"J.H. van den Broekstraat 62 3071 MB Rotterdam",4.4998179,51.9061239,"/en/koop/rotterdam/huis-40556641-jh-van-den-broekstraat-62/","Available in consultation",NA,NA,"€ 365,000 k.k.","46 m² (9,55m deep and 4,85m broad)","French balcony present","Bath, shower and toilet",NA,"Resale property",NA,NA,NA,"B What does this mean?","19 m²","11 m²","Mechanical ventilation and TV via cable",NA,"Back garden",NA,NA,"District heating","Central facility","Completely insulated","Single-family home, corner house","February 16, 2018","129 m²",NA,"In residential district",NA,"1 bathroom and 1 separate toilet","3 residential layers (stories)","5 rooms (4 bedrooms)",NA,NA,NA,NA,NA,"200 m²",NA,NA,NA,NA,NA,NA,"Attached wooden storage",NA,"Available",NA,NA,"Parking place","Paid parking and parking permits",NA,"Flat roof",NA,"468 m³","1999",NA
NA,"Brigadier Aad de Jonghof 1 3069 RR Rotterdam",4.578257,51.9750933,"/en/koop/rotterdam/huis-40557136-brigadier-aad-de-jonghof-1/","Available in consultation",NA,NA,"€ 895,000 k.k.",NA,"Roof terrace present","Bath and toilet",NA,"Resale property","Gas-fired combination boiler, in ownership","1 car",NA,NA,"32 m²","19 m²","Outdoor awning, mechanical ventilation, skylight, TV via cable, alarm installation and flue, Heating and electricity",NA,"Surrounded by garden",NA,NA,"CH boiler","CH boiler","Roof insulation, insulated walls, floor insulation and double glazing","Villa, detached residential property","February 16, 2018","220 m²",NA,"Alongside water, alongside a quiet road, in residential district and unobstructed surrounding view",NA,"1 bathroom and 1 separate toilet","3 residential layers (stories)","4 rooms (3 bedrooms)",NA,NA,NA,NA,NA,"615 m²","B What does this mean?yfeefrxfsxbbcwcubuaysaftc",NA,NA,NA,NA,NA,NA,NA,"Available",NA,NA,"Attached brick garage",NA,NA,"Hipped roof covered with roof tiles",NA,"710 m³","2002",NA
NA,"Kralingseweg 389 c 3065 RD Rotterdam",4.555716,51.9301009,"/en/koop/rotterdam/huis-40557144-kralingseweg-389-c/","Available in consultation","Accessible for seniors",NA,"€ 649,000 k.k.","112 m² (7m deep and 16m broad)",NA,"Bath, 2 showers and toilet",NA,"Resale property","Nefit Ecoline HR (gas-fired combination boiler, in ownership)",NA,NA,"B What does this mean?",NA,"10 m²","Mechanical ventilation, TV via cable, sliding door and alarm installation, Electricity",NA,"Back garden and side garden","Located at the west accessible via the rear",NA,"CH boiler","CH boiler","Double glazing","Desirable residence/villa, semi-detached residential property","February 16, 2018","153 m²",NA,"Alongside water, alongside a quiet road, in residential district and sheltered location",NA,"2 bathrooms and 1 separate toilet","2 residential layers (stories) and a basement","7 rooms (4 bedrooms)",NA,NA,"13 m²",NA,NA,"346 m²",NA,"Energie Prestatie Advies",NA,NA,NA,NA,"Detached wooden storage","Partly furnished with carpets and curtains","Available",NA,NA,"Carport and parking place","Public parking",NA,"Flat roof covered with asphalt roofing",NA,"535 m³","2002",NA
NA,"Heer Vrankestraat 21 b 3036 LA Rotterdam",4.4839165,51.9402678,"/en/koop/rotterdam/huis-40557287-heer-vrankestraat-21-b/","Available in consultation",NA,NA,"€ 395,000 k.k.","45 m² (9m deep and 5m broad)","Balcony present","Bath and toilet",NA,"Resale property","Gas-fired combination boiler from 2007, in ownership",NA,NA,NA,"27 m²",NA,NA,NA,"Back garden","Located at the north accessible via the rear",NA,"CH boiler","CH boiler","Double glazing","Single-family home, row house","February 17, 2018","118 m²",NA,"In residential district",NA,"1 bathroom and 1 separate toilet","4 residential layers (stories)","5 rooms (3 bedrooms)",NA,NA,NA,NA,NA,"65 m²","G What does this mean?",NA,NA,NA,NA,NA,"Built-in",NA,"Available",NA,NA,NA,"Public parking and paid parking",NA,NA,NA,"378 m³","1922",NA
NA,"Hordijk 268 3079 DL Rotterdam",4.543831,51.8730819,"/en/koop/rotterdam/huis-40557847-hordijk-268/","Available in consultation",NA,NA,"€ 170,000 k.k.","110 m² (22m deep and 5,01m broad)",NA,"Shower",NA,"Resale property","Combination boiler, in ownership",NA,NA,NA,NA,"6 m²",NA,NA,"Back garden and front garden","Located at the southwest",NA,"CH boiler","CH boiler","Partly double glazed","Single-family home, row house","February 16, 2018","95 m²",NA,"Alongside a quiet road and in residential district",NA,"1 bathroom","2 residential layers (stories) and a attic","5 rooms (4 bedrooms)",NA,NA,NA,NA,NA,"189 m²","F What does this mean?",NA,NA,NA,NA,NA,"Detached brick storage",NA,"Available",NA,NA,NA,"Public parking",NA,"Gable roof",NA,"270 m³","1932",NA
NA,"Nemelaersingel 80 3077 PL Rotterdam",4.5714356,51.8899509,"/en/koop/rotterdam/huis-40557894-nemelaersingel-80/","Available in consultation",NA,NA,"€ 175,000 k.k.","56 m² (12,9m deep and 4,33m broad)",NA,"Shower and toilet",NA,"Resale property","Vaillant ( combination boiler from 2014, in ownership)",NA,NA,NA,NA,"5 m²",NA,NA,"Back garden and front garden","Located at the southeast accessible via the rear",NA,"CH boiler","CH boiler","Partly double glazed","Single-family home, row house","February 16, 2018","100 m²",NA,"Alongside a quiet road and in residential district",NA,"1 bathroom and 1 separate toilet","2 residential layers (stories) and a attic","5 rooms (3 bedrooms)",NA,NA,NA,NA,NA,"292 m²","C What does this mean?",NA,NA,NA,NA,NA,"Detached wooden storage",NA,"Available",NA,NA,NA,"Public parking",NA,"Gable roof covered with roof tiles",NA,"285 m³","1984",NA
NA,"Johan Huizingastraat 65 3069 WN Rotterdam",4.5656953,51.9656132,"/en/koop/rotterdam/huis-40557963-johan-huizingastraat-65/","Available in consultation",NA,NA,"€ 237,000 k.k.","75 m² (15m deep and 5m broad)","Balcony present","Bath, shower and toilet",NA,"Resale property",NA,NA,NA,"D What does this mean?","8 m²","10 m²","Skylight",NA,"Back garden and front garden","Located at the northeast accessible via the rear",NA,"District heating","Central facility","Partly double glazed","Single-family home, corner house","February 16, 2018","110 m²",NA,"Sheltered location and in residential district",NA,"1 bathroom and 1 separate toilet","3 residential layers (stories)","4 rooms (3 bedrooms)",NA,NA,NA,NA,NA,"169 m²",NA,NA,NA,NA,NA,NA,"Detached wooden storage",NA,"Available",NA,NA,NA,"Public parking",NA,"Combination roof covered with roof tiles and asphalt roofing",NA,"382 m³","1982",NA
NA,"IJsselmondselaan 255 4 3064 AS Rotterdam",4.5507554,51.9099311,"/en/koop/rotterdam/huis-40558218-ijsselmondselaan-255-4/","Available in consultation",NA,NA,"€ 150,000 k.k.","111 m² (26,5m deep and 4,2m broad)",NA,NA,NA,"Resale property","HR intergas (gas-fired combination boiler, in ownership)",NA,NA,"Not available",NA,"6 m²",NA,NA,"Back garden","Located at the west accessible via the rear",NA,"CH boiler","CH boiler","Roof insulation and partly double glazed","Single-family home, row house","February 16, 2018","58 m²",NA,"Sheltered location",NA,NA,"3 residential layers (stories)","3 rooms (2 bedrooms)",NA,NA,"2 m²",NA,NA,"137 m²",NA,NA,NA,NA,NA,NA,"Detached wooden storage",NA,"Available",NA,NA,NA,"Public parking",NA,"Gable roof covered with roof tiles",NA,"172 m³","1900",NA
NA,"Balsemkruid 78 3068 DE Rotterdam",4.5524232,51.9578525,"/en/koop/rotterdam/huis-40558245-balsemkruid-78/","Available in consultation",NA,NA,"€ 275,000 k.k.","85 m² (10,36m deep and 8,17m broad)",NA,"Shower and toilet",NA,"Resale property","Hr (gas-fired combination boiler from 2011, in ownership)",NA,NA,"A What does this mean?",NA,"7 m²","Mechanical ventilation, TV via cable and solar collectors, Electricity",NA,"Back garden and side garden","Located at the northwest accessible via the rear",NA,"CH boiler and partial floor heating","CH boiler and gas-fired boiler","Roof insulation, insulated walls, floor insulation and double glazing","Single-family home, corner house","February 17, 2018","122 m²",NA,"Alongside a quiet road, in residential district and unobstructed surrounding view",NA,"1 bathroom and 2 separate toilets","3 residential layers (stories)","5 rooms (4 bedrooms)",NA,NA,NA,NA,NA,"138 m²",NA,NA,NA,NA,NA,NA,"Detached brick storage",NA,"Available",NA,NA,NA,"Public parking",NA,"Hip roof covered with roof tiles",NA,"366 m³","1970",NA
NA,"Bas Paauwestraat 11 3077 MP Rotterdam",4.521383,51.8978623,"/en/koop/rotterdam/huis-40558532-bas-paauwestraat-11/","Available in consultation",NA,NA,"€ 315,000 k.k.",NA,"Roof terrace present","Bath and shower",NA,"Resale property",NA,NA,NA,"A What does this mean?","19 m²",NA,"Mechanical ventilation and sliding door",NA,NA,NA,NA,"District heating","Central facility","Completely insulated","Single-family home, row house","February 17, 2018","139 m²",NA,"In residential district and unobstructed surrounding view",NA,"1 bathroom and 2 separate toilets","4 residential layers (stories)","6 rooms (3 bedrooms)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Available",NA,NA,NA,NA,NA,"Flat roof",NA,"453 m³","2002",NA
NA,"Rodenrijsestraat 26 3037 NH Rotterdam",4.470754,51.9381614,"/en/koop/rotterdam/huis-40559171-rodenrijsestraat-26/","Available in consultation",NA,NA,"€ 645,000 k.k.","44 m² (8m deep and 5,5m broad)","Balcony present","Bath and shower",NA,"Resale property","2000, in ownership",NA,NA,NA,"20 m²",NA,"Alarm installation and TV via cable",NA,"Back garden","Located at the east",NA,"CH boiler","CH boiler","Roof insulation, double glazing and partly double glazed","Desirable residence/villa, row house","February 17, 2018","229 m²",NA,"In residential district",NA,"1 bathroom and 3 separate toilets","3 residential layers (stories) and a attic","7 rooms (6 bedrooms)",NA,NA,NA,NA,NA,"115 m²","F What does this mean?",NA,NA,NA,NA,NA,NA,NA,"Available",NA,NA,NA,"Public parking, paid parking and parking permits",NA,"Mansard roof covered with roof tiles",NA,"696 m³","1914",NA
NA,"Goedenraadweg 4 3077 EH Rotterdam",4.5734761,51.8968054,"/en/koop/rotterdam/huis-40559627-goedenraadweg-4/","Available immediately",NA,NA,"€ 165,000 k.k.","50 m² (10m deep and 5m broad)",NA,NA,NA,"Resale property","Intergas (gas-fired combination boiler from 2011, in ownership)",NA,NA,"D What does this mean?",NA,NA,NA,NA,"Back garden",NA,NA,"CH boiler","CH boiler","Partly double glazed","Single-family home, row house","February 17, 2018","126 m²",NA,NA,NA,"1 separate toilet","2 residential layers (stories) and a attic","5 rooms (4 bedrooms)",NA,NA,NA,NA,NA,"125 m²",NA,NA,NA,NA,NA,NA,"Built-in",NA,"Available",NA,NA,NA,NA,NA,NA,NA,"355 m³","1981",NA
NA,"Dr. de Visserstraat 86 A-B 3038 TX Rotterdam",4.4666211,51.9347494,"/en/koop/rotterdam/huis-40559632-dr-de-visserstraat-86-a-b/","Available in consultation",NA,NA,"€ 539,000 k.k.",NA,"Balcony present",NA,NA,"Resale property","Combi (gas-fired combination boiler, in ownership)",NA,NA,"Not available","7 m²","4 m²","TV via cable",NA,"Back garden",NA,NA,"CH boiler",NA,NA,"Single-family home, row house","February 17, 2018","220 m²",NA,NA,NA,"3 separate toilets","4 residential layers (stories)","9 rooms (7 bedrooms)",NA,NA,NA,NA,NA,"123 m²",NA,NA,NA,NA,NA,NA,"Detached wooden storage",NA,"Available",NA,NA,NA,"Public parking and paid parking",NA,"Flat roof covered with asphalt roofing",NA,"760 m³","1933",NA
NA,"Jean Augierstraat 35 3065 JG Rotterdam",4.5423655,51.9279294,"/en/koop/rotterdam/huis-40559715-jean-augierstraat-35/","Available in consultation",NA,NA,"€ 450,000 k.k.","108 m² (10m deep and 10,8m broad)","Roof terrace present","Shower and toilet",NA,"Resale property","In ownership",NA,NA,NA,"20 m²",NA,"Mechanical ventilation and TV via cable, Heating, electricity and running water",NA,"Back garden and front garden","Located at the north",NA,"CH boiler","CH boiler","Roof insulation, insulated walls, floor insulation, double glazing, partly double glazed, secondary glazing, completely insulated, no cavity wall and eco-building","Single-family home, semi-detached residential property","February 17, 2018","156 m²",NA,"Alongside a quiet road, in residential district and sheltered location",NA,"1 bathroom and 1 separate toilet","3 residential layers (stories)","5 rooms (4 bedrooms)",NA,NA,"4 m²",NA,NA,"278 m²","B What does this mean?",NA,NA,NA,NA,NA,"Built-in",NA,"Available",NA,NA,"Parking place","Public parking",NA,"Flat roof covered with asphalt roofing",NA,"551 m³","1992",NA
